성분명,성분코드,제품코드,제품명,업체명,특정연령,특정연령단위,연령처리조건,고시번호,고시일자,상세정보,급여여부
"acetaminophen,tramadol hydrochloride",514100ATR,645305140,엔시트라서방정_(1정),한림제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,645305470,엔시트라세미서방정_(1정),한림제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,645403830,트라마롤서방정_(1정),제일약품(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,645404050,트라마롤세미서방정_(1정),제일약품(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,645404160,트라마롤세미정_(1정),제일약품(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,645404170,트라마롤정_(1정),제일약품(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,645600990,메가셋정_(1정),대화제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,645604410,메가셋세미정_(1정),대화제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"chlorpheniramine maleate, DL-methylephedrine hydrochloride, dihydrocodeine tartrate, guaifenesin",532800ASY,645701141,코데날액_(1000mL),삼아제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"DL-methylephedrine hydrochloride, chlorpheniramine maleate, dihydrocodeine tartrate, guaifenesin",532700ASY,645701142,코데날액_(500mL),삼아제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"chlorpheniramine maleate, dihydrocodeine tartrate, guaifenesin, DL-methylephedrine hydrochloride",268000ATB,645701150,코데날정_(1정),삼아제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"ammonium chloride, chlorpheniramine maleate, dihydrocodeine tartrate, DL-methylephedrine hydrochloride",532500ASY,645702661,코데날시럽_(20mL),삼아제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"ammonium chloride, chlorpheniramine maleate, dihydrocodeine tartrate, DL-methylephedrine hydrochloride",532600ASY,645702663,코데날시럽_(500mL),삼아제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
caffeine anhydrous + chlorpheniramine + dihydrocodeine + DL-methylephedrine,493200ATB,645900990,코데농정_(1정),동광제약(주),12,세 (3),미만 (1),20180088,2018-11-05,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"acetaminophen,tramadol hydrochloride",480600ATB,645902810,타라셋세미정_(1정),동광제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,645902820,타라셋정_(1정),동광제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,645905800,타라셋서방정_(1정),동광제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,645905900,타라셋세미서방정_(1정),동광제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,646002780,페나셋세미정_(1정),(주)메디카코리아,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,646002790,페나셋정_(1정),(주)메디카코리아,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,646202450,올펜정_(1정),(주)뉴젠팜,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,646202460,올펜세미정_(1정),(주)뉴젠팜,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"darunavir ethanolate (as darunavir), cobicistat silicon dioxide (as cobicistat)",647600ATB,646902100,프레즈코빅스정_(1정),(주)한국얀센,36,개월 (2),미만 (1),20180088,2018-11-02,안전성 및 유효성 미확립 생후 23-26일 랫트에서 사망 관찰됨.,급여
"acetaminophen,tramadol hydrochloride",513000ATB,646902330,울트라셋정_(1정),(주)한국얀센,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,646902640,울트라셋세미정_(1정),(주)한국얀센,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,646902650,울트라셋이알서방정_(1정),(주)한국얀센,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,646902660,울트라셋이알세미서방정_(1정),(주)한국얀센,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,647201840,라노펜정_(1정),한국코러스(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,647204090,라노펜세미정_(1정),한국코러스(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,647301350,마이티셋정_(1정),에이치엘비제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,647303460,마이티셋세미정_(1정),에이치엘비제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,647802880,시너젯정_(1정),삼진제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,647803730,시너젯이알서방정_(1정),삼진제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,647803810,시너젯이알세미서방정_(1정),삼진제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,647803860,시너젯세미정_(1정),삼진제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,648102530,메가스펜정_(1정),경동제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"ammonium chloride, chlorpheniramine maleate, dihydrocodeine tartrate, DL-methylephedrine hydrochloride",532500ASY,648103481,투윈에취시럽_(20mL),경동제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"ammonium chloride, chlorpheniramine maleate, dihydrocodeine tartrate, DL-methylephedrine hydrochloride",532600ASY,648103482,투윈에취시럽_(500mL),경동제약(주),12,세 (3),미만 (1),20180088,2018-11-02,12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.,급여
"acetaminophen,tramadol hydrochloride",480600ATB,648201830,트리마셋세미정_(1정),(주)유영제약,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,648201840,트리마셋정_(1정),(주)유영제약,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,648503730,트라노펜세미정_(1정),신풍제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,648503740,트라노펜정_(1정),신풍제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,648602570,아세라노세미정_(1정),(주)씨엠지제약,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,648602600,아세라노정_(1정),(주)씨엠지제약,12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649000140,아세트라셋세미정_(1정),풍림무약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649000150,아세트라셋정_(1정),풍림무약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,649001890,아세트라셋세미서방정_(1정),풍림무약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649101510,에이셋정_(1정),한국휴텍스제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,649102670,에이셋서방정_(1정),한국휴텍스제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,649102860,에이셋세미서방정_(1정),한국휴텍스제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649104730,에이셋세미정_(1정),한국휴텍스제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649403040,듀라셋정_(1정),영일제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649403050,듀라셋세미정_(1정),영일제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649504940,트라세트정_(1정),유니메드제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649504980,트라세트세미정_(1정),유니메드제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649602830,오르펜정_(1정),대우제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649701800,크라셋세미정_(1정),지엘파마(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649702040,크라셋정_(1정),지엘파마(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"codeine phosphate, ibuprofen, paracetamol",313400ACH,649802260,씨ㆍ아이ㆍ에이캡슐_(1캡슐),명문제약(주),12,세 (3),이하 (2),20170086,2017-11-06,코데인이 모르핀으로 대사되는 과정이 다양하고 예측 불가능하여 모르핀으로 인한 독성이 나타날 위험이 있음,급여
"acetaminophen,tramadol hydrochloride",513000ATB,649803220,트라펜정_(1정),명문제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",480600ATB,649804140,트라펜세미정_(1정),명문제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",514100ATR,649806190,트라펜서방정_(1정),명문제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATR,649806300,트라펜세미서방정_(1정),명문제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
"acetaminophen,tramadol hydrochloride",513000ATB,650301710,도라셋정_(1정),진양제약(주),12,세 (3),미만 (1),20190041,2019-05-22,소아에서 생명에 치명적인 호흡 억제 및 사망 발생,급여
